Categories,Average_Position,Clicks,Money_Spent,Channel,Location,Prospects,Paid,Total,Day,Month,Year
Membership Management,23.0,1.0,10.25,Capterra,USA,0.0,0,-10.25,2,Apr,2021
Reservations,10.0,2.0,21.5,Capterra,USA,0.0,0,-21.5,2,Apr,2021
Reservations,5.0,2.0,20.5,GetApp,USA,0.0,0,-20.5,2,Apr,2021
Swim School,2.0,1.0,13.25,Capterra,USA,0.0,0,-13.25,2,Apr,2021
Class Registration,9.0,1.0,11.0,Capterra,USA,0.0,0,-11.0,3,Apr,2021
Club Management,1.0,1.0,12.0,Capterra,UK,0.0,0,-12.0,3,Apr,2021
Coaching,5.0,2.0,8.5,Capterra,USA,0.0,0,-8.5,3,Apr,2021
Fitness,31.0,1.0,2.0,GetApp,Canada,0.0,0,-2.0,3,Apr,2021
Fitness,10.0,2.0,22.5,Capterra,USA,0.0,0,-22.5,3,Apr,2021
Fitness,3.0,1.0,10.5,GetApp,USA,0.0,0,-10.5,3,Apr,2021
Fitness,2.0,1.0,10.75,GetApp,UK,0.0,0,-10.75,3,Apr,2021
Membership Management,1.0,1.0,10.25,Capterra,Singapore,1.0,0,-10.25,3,Apr,2021
Membership Management,69.0,1.0,2.0,GetApp,USA,0.0,0,-2.0,3,Apr,2021
Membership Management,23.0,1.0,10.25,Capterra,USA,0.0,0,-10.25,3,Apr,2021
Parks and Recreation,1.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,3,Apr,2021
Reservations,5.5,2.0,21.5,Capterra,USA,0.0,0,-21.5,3,Apr,2021
Club Management,1.0,1.0,7.25,GetApp,UK,0.0,0,-7.25,4,Apr,2021
Coaching,1.0,1.0,6.5,Capterra,Australia,0.0,0,-6.5,4,Apr,2021
Coaching,4.67,3.0,12.75,Capterra,USA,0.0,0,-12.75,4,Apr,2021
Fitness,10.0,1.0,11.25,Capterra,USA,0.0,0,-11.25,4,Apr,2021
Membership Management,1.0,1.0,10.25,Capterra,Singapore,0.0,0,-10.25,4,Apr,2021
Swim School,1.0,1.0,13.25,Capterra,USA,0.0,0,-13.25,4,Apr,2021
Class Registration,8.5,2.0,22.0,Capterra,USA,0.0,0,-22.0,5,Apr,2021
Club Management,1.0,1.0,12.0,Capterra,UK,0.0,0,-12.0,5,Apr,2021
Club Management,13.0,1.0,11.0,Capterra,USA,0.0,0,-11.0,5,Apr,2021
Coaching,1.0,1.0,4.75,Capterra,Canada,0.0,0,-4.75,5,Apr,2021
Fitness,10.0,1.0,11.25,Capterra,USA,1.0,1188,1176.75,5,Apr,2021
Fitness,3.0,1.0,10.5,GetApp,USA,0.0,0,-10.5,5,Apr,2021
Membership Management,1.0,2.0,20.5,Capterra,Singapore,0.0,0,-20.5,5,Apr,2021
Membership Management,4.0,1.0,10.25,Capterra,USA,0.0,0,-10.25,5,Apr,2021
Reservations,10.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,5,Apr,2021
Class Registration,3.0,1.0,2.0,Capterra,Singapore,0.0,0,-2.0,6,Apr,2021
Class Registration,9.0,2.0,22.0,Capterra,USA,0.0,0,-22.0,6,Apr,2021
Club Management,2.0,1.0,12.0,Capterra,UK,0.0,0,-12.0,6,Apr,2021
Club Management,14.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,6,Apr,2021
Coaching,1.0,1.0,5.75,Capterra,Australia,0.0,0,-5.75,6,Apr,2021
Coaching,1.0,1.0,10.5,GetApp,USA,0.0,0,-10.5,6,Apr,2021
Coaching,5.0,2.0,8.5,Capterra,USA,0.0,0,-8.5,6,Apr,2021
Fitness,4.0,1.0,11.25,Capterra,Canada,0.0,0,-11.25,6,Apr,2021
Fitness,11.0,1.0,11.25,Capterra,USA,0.0,0,-11.25,6,Apr,2021
Membership Management,1.0,2.0,20.5,Capterra,Singapore,0.0,0,-20.5,6,Apr,2021
Membership Management,23.0,1.0,10.25,Capterra,USA,0.0,0,-10.25,6,Apr,2021
Reservations,27.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,6,Apr,2021
Reservations,5.0,2.0,20.5,GetApp,USA,0.0,0,-20.5,6,Apr,2021
Reservations,9.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,6,Apr,2021
Swim School,3.67,3.0,39.75,Capterra,USA,0.0,0,-39.75,6,Apr,2021
Yoga Studio,27.0,1.0,2.0,Capterra,Canada,0.0,0,-2.0,6,Apr,2021
Class Registration,11.0,1.0,2.0,Capterra,Canada,0.0,0,-2.0,7,Apr,2021
Class Registration,8.0,2.0,21.5,Capterra,USA,0.0,0,-21.5,7,Apr,2021
Coaching,12.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,7,Apr,2021
Coaching,1.0,1.0,5.75,Capterra,Australia,0.0,0,-5.75,7,Apr,2021
Fitness,2.0,2.0,24.0,GetApp,Australia,0.0,0,-24.0,7,Apr,2021
Fitness,2.0,1.0,10.75,GetApp,UK,0.0,0,-10.75,7,Apr,2021
Membership Management,1.0,1.0,10.25,Capterra,Singapore,0.0,0,-10.25,7,Apr,2021
Membership Management,38.0,1.0,2.0,Capterra,UK,0.0,0,-2.0,7,Apr,2021
Reservations,5.0,1.0,10.25,GetApp,USA,0.0,0,-10.25,7,Apr,2021
Reservations,9.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,7,Apr,2021
Swim School,1.0,1.0,13.25,Capterra,USA,0.0,0,-13.25,7,Apr,2021
Yoga Studio,5.0,1.0,11.75,Capterra,USA,0.0,0,-11.75,7,Apr,2021
Yoga Studio,9.0,2.0,9.0,GetApp,USA,0.0,0,-9.0,7,Apr,2021
Class Registration,13.0,1.0,2.0,Software Advice,USA,0.0,0,-2.0,8,Apr,2021
Class Registration,8.0,2.0,10.75,Capterra,USA,2.0,549,538.25,8,Apr,2021
Club Management,1.0,1.0,12.0,Capterra,UK,0.0,0,-12.0,8,Apr,2021
Coaching,1.0,1.0,5.75,Capterra,Australia,0.0,0,-5.75,8,Apr,2021
Membership Management,28.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,8,Apr,2021
Membership Management,25.0,1.0,10.25,Capterra,USA,0.0,0,-10.25,8,Apr,2021
Membership Management,1.0,2.0,20.5,Capterra,Singapore,1.0,0,-20.5,8,Apr,2021
Parks and Recreation,17.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,8,Apr,2021
Reservations,9.0,5.0,53.75,Capterra,USA,1.0,0,-53.75,8,Apr,2021
Scheduling,43.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,8,Apr,2021
Swim School,1.0,1.0,2.0,Capterra,Canada,0.0,0,-2.0,8,Apr,2021
Yoga Studio,9.0,1.0,4.5,GetApp,USA,0.0,0,-4.5,8,Apr,2021
Yoga Studio,9.0,1.0,11.75,Capterra,USA,0.0,0,-11.75,8,Apr,2021
Class Registration,8.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,9,Apr,2021
Club Management,1.0,2.0,24.0,Capterra,UK,0.0,0,-24.0,9,Apr,2021
Fitness,4.0,1.0,11.25,Capterra,Canada,0.0,0,-11.25,9,Apr,2021
Membership Management,21.0,2.0,20.5,Capterra,USA,0.0,0,-20.5,9,Apr,2021
Parks and Recreation,17.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,9,Apr,2021
Reservations,9.0,2.0,21.5,Capterra,USA,0.0,0,-21.5,9,Apr,2021
Scheduling,43.0,1.0,2.0,Capterra,Australia,0.0,0,-2.0,9,Apr,2021
Swim School,3.0,1.0,2.0,Capterra,UK,0.0,0,-2.0,9,Apr,2021
Swim School,6.0,2.0,26.5,Capterra,USA,0.0,0,-26.5,9,Apr,2021
Class Registration,7.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,10,Apr,2021
Coaching,1.0,1.0,10.5,GetApp,USA,0.0,0,-10.5,10,Apr,2021
Coaching,6.0,1.0,4.25,Capterra,USA,0.0,0,-4.25,10,Apr,2021
Membership Management,32.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,10,Apr,2021
Membership Management,25.0,2.0,20.0,Capterra,USA,0.0,0,-20.0,10,Apr,2021
Parks and Recreation,10.0,1.0,2.0,GetApp,Canada,0.0,0,-2.0,10,Apr,2021
Reservations,26.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,10,Apr,2021
Reservations,5.0,1.0,10.25,GetApp,USA,0.0,0,-10.25,10,Apr,2021
Swim School,7.0,1.0,2.0,GetApp,Canada,1.0,0,-2.0,10,Apr,2021
Swim School,5.0,3.0,39.75,Capterra,USA,0.0,0,-39.75,10,Apr,2021
Class Registration,8.0,2.0,21.5,Capterra,USA,0.0,0,-21.5,11,Apr,2021
Club Management,1.0,1.0,12.0,Capterra,UK,0.0,0,-12.0,11,Apr,2021
Coaching,6.0,1.0,4.25,Capterra,USA,0.0,0,-4.25,11,Apr,2021
Membership Management,1.0,2.0,20.5,Capterra,Singapore,0.0,0,-20.5,11,Apr,2021
Reservations,5.0,2.0,20.5,GetApp,USA,0.0,0,-20.5,11,Apr,2021
Reservations,9.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,11,Apr,2021
Swim School,1.0,1.0,13.25,Capterra,USA,0.0,0,-13.25,11,Apr,2021
Yoga Studio,9.0,1.0,11.75,Capterra,USA,0.0,0,-11.75,11,Apr,2021
Class Registration,9.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,12,Apr,2021
Class Registration,16.0,1.0,2.0,GetApp,USA,0.0,0,-2.0,12,Apr,2021
Club Management,1.0,2.0,14.5,GetApp,UK,0.0,0,-14.5,12,Apr,2021
Coaching,1.0,1.0,10.5,GetApp,USA,0.0,0,-10.5,12,Apr,2021
Dance Studio,28.0,1.0,2.0,GetApp,USA,0.0,0,-2.0,12,Apr,2021
Fitness,6.0,2.0,16.5,Capterra,UK,0.0,0,-16.5,12,Apr,2021
Fitness,11.0,1.0,11.25,Capterra,USA,0.0,0,-11.25,12,Apr,2021
Fitness,2.0,1.0,10.75,GetApp,UK,0.0,0,-10.75,12,Apr,2021
Membership Management,27.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,12,Apr,2021
Membership Management,1.0,1.0,10.25,Capterra,Singapore,0.0,0,-10.25,12,Apr,2021
Membership Management,63.0,1.0,2.0,GetApp,USA,0.0,0,-2.0,12,Apr,2021
Membership Management,60.0,1.0,2.0,Software Advice,USA,0.0,0,-2.0,12,Apr,2021
Parks and Recreation,1.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,12,Apr,2021
Parks and Recreation,1.0,1.0,2.0,GetApp,Singapore,0.0,0,-2.0,12,Apr,2021
Reservations,10.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,12,Apr,2021
Swim School,8.2,5.0,66.25,Capterra,USA,0.0,0,-66.25,12,Apr,2021
Yoga Studio,10.0,2.0,16.5,Capterra,USA,0.0,0,-16.5,12,Apr,2021
Class Registration,9.0,2.0,12.5,Capterra,USA,0.0,0,-12.5,13,Apr,2021
Club Management,26.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,13,Apr,2021
Coaching,1.0,1.0,5.25,Capterra,Canada,0.0,0,-5.25,13,Apr,2021
Coaching,6.0,1.0,5.25,Capterra,UK,0.0,0,-5.25,13,Apr,2021
Dance Studio,23.0,1.0,2.0,Software Advice,UK,0.0,0,-2.0,13,Apr,2021
Fitness,2.0,1.0,12.0,GetApp,Australia,0.0,0,-12.0,13,Apr,2021
Fitness,2.0,1.0,10.5,GetApp,USA,0.0,0,-10.5,13,Apr,2021
Fitness,2.0,2.0,22.5,Capterra,USA,1.0,0,-22.5,13,Apr,2021
Fitness,3.0,2.0,21.5,GetApp,UK,0.0,0,-21.5,13,Apr,2021
Fitness,4.0,1.0,11.25,Capterra,Canada,0.0,0,-11.25,13,Apr,2021
Membership Management,27.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,13,Apr,2021
Membership Management,25.0,2.0,20.5,Capterra,USA,1.0,0,-20.5,13,Apr,2021
Parks and Recreation,17.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,13,Apr,2021
Reservations,26.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,13,Apr,2021
Reservations,6.0,2.0,20.5,GetApp,USA,0.0,0,-20.5,13,Apr,2021
Swim School,10.0,1.0,13.25,Capterra,USA,0.0,0,-13.25,13,Apr,2021
Yoga Studio,9.0,1.0,8.25,Capterra,USA,0.0,0,-8.25,13,Apr,2021
Coaching,2.0,1.0,4.5,GetApp,USA,0.0,0,-4.5,14,Apr,2021
Fitness,6.0,1.0,8.25,Capterra,UK,0.0,0,-8.25,14,Apr,2021
Fitness,3.0,1.0,10.5,GetApp,USA,0.0,0,-10.5,14,Apr,2021
Fitness,3.0,1.0,10.75,GetApp,UK,0.0,0,-10.75,14,Apr,2021
Membership Management,25.0,1.0,10.25,Capterra,USA,0.0,0,-10.25,14,Apr,2021
Membership Management,27.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,14,Apr,2021
Reservations,24.33,3.0,6.0,GetApp,UK,0.0,0,-6.0,14,Apr,2021
Yoga Studio,10.0,1.0,8.25,Capterra,USA,0.0,0,-8.25,14,Apr,2021
Class Registration,7.0,1.0,2.0,Software Advice,Australia,0.0,0,-2.0,15,Apr,2021
Class Registration,11.0,1.0,2.0,Capterra,Canada,0.0,0,-2.0,15,Apr,2021
Class Registration,3.0,1.0,2.0,Capterra,Singapore,0.0,0,-2.0,15,Apr,2021
Class Registration,8.0,1.0,6.25,Capterra,USA,0.0,0,-6.25,15,Apr,2021
Coaching,15.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,15,Apr,2021
Dance Studio,22.0,1.0,2.0,GetApp,Canada,0.0,0,-2.0,15,Apr,2021
Fitness,3.0,1.0,10.75,GetApp,UK,0.0,0,-10.75,15,Apr,2021
Fitness,12.0,1.0,11.25,Capterra,USA,0.0,0,-11.25,15,Apr,2021
Membership Management,1.0,1.0,10.25,Capterra,Singapore,0.0,0,-10.25,15,Apr,2021
Membership Management,25.0,3.0,30.75,Capterra,USA,0.0,0,-30.75,15,Apr,2021
Membership Management,58.0,2.0,4.0,GetApp,USA,0.0,0,-4.0,15,Apr,2021
Parks and Recreation,1.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,15,Apr,2021
Reservations,10.0,2.0,24.5,Capterra,USA,0.0,0,-24.5,15,Apr,2021
Reservations,6.0,1.0,10.25,GetApp,USA,0.0,0,-10.25,15,Apr,2021
Class Registration,9.0,1.0,6.25,Capterra,USA,0.0,0,-6.25,16,Apr,2021
Coaching,15.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,16,Apr,2021
Coaching,15.0,1.0,2.0,GetApp,USA,0.0,0,-2.0,16,Apr,2021
Fitness,3.0,3.0,33.75,Capterra,Canada,0.0,0,-33.75,16,Apr,2021
Membership Management,1.0,2.0,20.5,Capterra,Singapore,0.0,0,-20.5,16,Apr,2021
Membership Management,25.0,1.0,10.25,Capterra,USA,0.0,0,-10.25,16,Apr,2021
Parks and Recreation,13.0,1.0,2.0,Capterra,Canada,0.0,0,-2.0,16,Apr,2021
Reservations,25.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,16,Apr,2021
Reservations,6.0,3.0,30.75,GetApp,USA,0.0,0,-30.75,16,Apr,2021
Swim School,8.0,1.0,2.0,GetApp,USA,0.0,0,-2.0,16,Apr,2021
Yoga Studio,10.0,3.0,25.25,Capterra,USA,0.0,0,-25.25,16,Apr,2021
Dance Studio,0.0,1.0,4.0,GetApp,Canada,0.0,0,-4.0,16,Apr,2021
Club Management,26.0,2.0,4.0,GetApp,UK,0.0,0,-4.0,17,Apr,2021
Coaching,15.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,17,Apr,2021
Fitness,7.0,1.0,8.25,Capterra,Canada,1.0,0,-8.25,17,Apr,2021
Parks and Recreation,1.0,2.0,4.0,GetApp,Australia,0.0,0,-4.0,17,Apr,2021
Reservations,24.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,17,Apr,2021
Reservations,6.0,2.0,20.5,GetApp,USA,0.0,0,-20.5,17,Apr,2021
Swim School,2.0,1.0,13.25,Capterra,USA,0.0,0,-13.25,17,Apr,2021
Yoga Studio,10.0,1.0,8.5,Capterra,USA,0.0,0,-8.5,17,Apr,2021
Yoga Studio,12.0,1.0,4.5,GetApp,USA,0.0,0,-4.5,17,Apr,2021
Class Registration,7.0,4.0,25.0,Capterra,USA,0.0,0,-25.0,18,Apr,2021
Dance Studio,25.0,1.0,2.0,Capterra,Canada,0.0,0,-2.0,18,Apr,2021
Fitness,4.0,2.0,21.0,GetApp,USA,0.0,0,-21.0,18,Apr,2021
Reservations,5.0,1.0,10.25,GetApp,USA,0.0,0,-10.25,18,Apr,2021
Class Registration,7.0,1.0,2.0,Capterra,Australia,0.0,0,-2.0,19,Apr,2021
Club Management,48.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,19,Apr,2021
Membership Management,1.0,2.0,20.5,Capterra,Singapore,0.0,0,-20.5,19,Apr,2021
Parks and Recreation,1.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,19,Apr,2021
Reservations,5.0,2.0,20.5,GetApp,USA,0.0,0,-20.5,19,Apr,2021
Reservations,10.0,1.0,12.25,Capterra,USA,0.0,0,-12.25,19,Apr,2021
Scheduling,62.0,1.0,2.0,GetApp,USA,0.0,0,-2.0,19,Apr,2021
Swim School,11.0,1.0,2.0,Capterra,Canada,0.0,0,-2.0,19,Apr,2021
Swim School,1.0,1.0,13.25,Capterra,USA,0.0,0,-13.25,19,Apr,2021
Swim School,1.0,1.0,2.0,GetApp,USA,0.0,0,-2.0,19,Apr,2021
Class Registration,1.0,1.0,2.0,Software Advice,Canada,0.0,0,-2.0,20,Apr,2021
Class Registration,1.0,1.0,2.0,Software Advice,USA,0.0,0,-2.0,20,Apr,2021
Class Registration,8.5,2.0,12.5,Capterra,USA,0.0,0,-12.5,20,Apr,2021
Coaching,10.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,20,Apr,2021
Coaching,10.33,3.0,6.0,Capterra,USA,0.0,0,-6.0,20,Apr,2021
Fitness,3.0,1.0,11.0,GetApp,UK,0.0,0,-11.0,20,Apr,2021
Fitness,5.0,1.0,10.5,GetApp,USA,0.0,0,-10.5,20,Apr,2021
Fitness,14.0,1.0,11.25,Capterra,USA,0.0,0,-11.25,20,Apr,2021
Membership Management,31.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,20,Apr,2021
Membership Management,2.0,1.0,10.25,Capterra,USA,0.0,0,-10.25,20,Apr,2021
Parks and Recreation,9.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,20,Apr,2021
Reservations,20.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,20,Apr,2021
Reservations,24.0,3.0,6.0,GetApp,UK,0.0,0,-6.0,20,Apr,2021
Reservations,5.0,1.0,10.25,GetApp,USA,0.0,0,-10.25,20,Apr,2021
Swim School,1.0,1.0,13.25,Capterra,USA,0.0,0,-13.25,20,Apr,2021
Yoga Studio,8.0,1.0,8.75,Capterra,USA,0.0,0,-8.75,20,Apr,2021
Class Registration,3.0,1.0,2.0,Software Advice,Singapore,0.0,0,-2.0,21,Apr,2021
Class Registration,6.29,7.0,43.75,Capterra,USA,1.0,980,936.25,21,Apr,2021
Class Registration,8.5,2.0,4.0,Software Advice,USA,0.0,0,-4.0,21,Apr,2021
Dance Studio,4.0,1.0,7.5,Capterra,Australia,0.0,0,-7.5,21,Apr,2021
Dance Studio,9.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,21,Apr,2021
Fitness,3.0,1.0,11.0,GetApp,UK,0.0,0,-11.0,21,Apr,2021
Membership Management,1.0,1.0,10.25,Capterra,Singapore,0.0,0,-10.25,21,Apr,2021
Membership Management,24.0,1.0,10.25,Capterra,USA,0.0,0,-10.25,21,Apr,2021
Parks and Recreation,16.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,21,Apr,2021
Reservations,11.0,1.0,12.25,Capterra,USA,0.0,0,-12.25,21,Apr,2021
Scheduling,41.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,21,Apr,2021
Swim School,7.0,1.0,2.0,Capterra,Australia,0.0,0,-2.0,21,Apr,2021
Swim School,1.0,1.0,2.0,Capterra,UK,0.0,0,-2.0,21,Apr,2021
Swim School,2.0,2.0,26.5,Capterra,USA,0.0,0,-26.5,21,Apr,2021
Class Registration,1.0,2.0,12.5,Capterra,USA,0.0,0,-12.5,22,Apr,2021
Membership Management,1.0,1.0,10.25,Capterra,Singapore,0.0,0,-10.25,22,Apr,2021
Membership Management,33.0,1.0,2.0,Capterra,UK,0.0,0,-2.0,22,Apr,2021
Parks and Recreation,1.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,22,Apr,2021
Parks and Recreation,13.0,1.0,2.0,GetApp,USA,0.0,0,-2.0,22,Apr,2021
Reservations,6.0,2.0,20.5,GetApp,USA,0.0,0,-20.5,22,Apr,2021
Class Registration,2.0,1.0,6.25,Capterra,USA,0.0,0,-6.25,23,Apr,2021
Coaching,8.0,1.0,2.0,Capterra,Canada,0.0,0,-2.0,23,Apr,2021
Coaching,14.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,23,Apr,2021
Dance Studio,1.0,1.0,3.25,GetApp,Singapore,0.0,0,-3.25,23,Apr,2021
Membership Management,1.0,2.0,20.5,Capterra,Singapore,0.0,0,-20.5,23,Apr,2021
Membership Management,33.0,1.0,2.0,Capterra,UK,0.0,0,-2.0,23,Apr,2021
Reservations,20.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,23,Apr,2021
Reservations,10.0,1.0,12.25,Capterra,USA,0.0,0,-12.25,23,Apr,2021
Reservations,6.0,2.0,20.5,GetApp,USA,0.0,0,-20.5,23,Apr,2021
Swim School,1.0,1.0,2.0,GetApp,USA,0.0,0,-2.0,23,Apr,2021
Coaching,15.0,1.0,2.0,Capterra,Canada,0.0,0,-2.0,24,Apr,2021
Coaching,28.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,24,Apr,2021
Fitness,3.0,1.0,11.0,GetApp,UK,0.0,0,-11.0,24,Apr,2021
Membership Management,41.0,1.0,2.0,GetApp,Canada,0.0,0,-2.0,24,Apr,2021
Membership Management,33.0,1.0,2.0,Capterra,UK,0.0,0,-2.0,24,Apr,2021
Membership Management,13.5,2.0,20.0,Capterra,USA,0.0,0,-20.0,24,Apr,2021
Reservations,6.33,3.0,36.75,Capterra,USA,0.0,0,-36.75,24,Apr,2021
Swim School,1.0,1.0,13.25,Capterra,USA,0.0,0,-13.25,24,Apr,2021
Yoga Studio,1.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,24,Apr,2021
Class Registration,5.0,1.0,2.0,Capterra,UK,0.0,0,-2.0,25,Apr,2021
Class Registration,12.0,1.0,2.0,Software Advice,USA,0.0,0,-2.0,25,Apr,2021
Club Management,1.0,1.0,12.25,Software Advice,UK,0.0,0,-12.25,25,Apr,2021
Fitness,5.0,1.0,11.25,Capterra,Canada,0.0,0,-11.25,25,Apr,2021
Fitness,3.0,1.0,11.0,GetApp,UK,0.0,0,-11.0,25,Apr,2021
Reservations,18.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,25,Apr,2021
Reservations,30.0,1.0,2.0,GetApp,Canada,0.0,0,-2.0,25,Apr,2021
Reservations,6.0,1.0,10.25,GetApp,USA,0.0,0,-10.25,25,Apr,2021
Class Registration,9.4,5.0,31.25,Capterra,USA,1.0,0,-31.25,26,Apr,2021
Club Management,9.0,1.0,2.0,Capterra,Singapore,0.0,0,-2.0,26,Apr,2021
Coaching,3.5,2.0,4.0,Capterra,UK,0.0,0,-4.0,26,Apr,2021
Coaching,14.0,1.0,2.0,Capterra,USA,0.0,0,-2.0,26,Apr,2021
Dance Studio,5.0,1.0,7.75,Capterra,Canada,0.0,0,-7.75,26,Apr,2021
Fitness,7.0,1.0,10.5,GetApp,USA,0.0,0,-10.5,26,Apr,2021
Membership Management,1.0,2.0,20.5,Capterra,Singapore,0.0,0,-20.5,26,Apr,2021
Reservations,10.0,2.0,24.5,Capterra,USA,0.0,0,-24.5,26,Apr,2021
Reservations,6.0,2.0,20.5,GetApp,USA,0.0,0,-20.5,26,Apr,2021
Swim School,1.0,1.0,2.0,Capterra,Singapore,0.0,0,-2.0,26,Apr,2021
Class Registration,5.0,1.0,2.0,Capterra,UK,0.0,0,-2.0,27,Apr,2021
Class Registration,8.0,1.0,6.25,Capterra,USA,0.0,0,-6.25,27,Apr,2021
Club Management,1.0,2.0,24.5,Software Advice,UK,0.0,0,-24.5,27,Apr,2021
Dance Studio,6.0,1.0,11.5,Capterra,UK,0.0,0,-11.5,27,Apr,2021
Dance Studio,9.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,27,Apr,2021
Membership Management,1.0,1.0,10.25,Capterra,Singapore,0.0,0,-10.25,27,Apr,2021
Parks and Recreation,1.0,1.0,2.0,GetApp,Australia,0.0,0,-2.0,27,Apr,2021
Reservations,9.0,2.0,24.5,Capterra,USA,0.0,0,-24.5,27,Apr,2021
Scheduling,38.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,27,Apr,2021
Scheduling,9.0,17.0,174.25,Capterra,USA,0.0,0,-174.25,27,Apr,2021
Class Registration,13.0,1.0,2.0,Software Advice,USA,0.0,0,-2.0,28,Apr,2021
Dance Studio,11.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,28,Apr,2021
Fitness,8.0,1.0,8.25,Capterra,UK,0.0,0,-8.25,28,Apr,2021
Reservations,9.0,1.0,12.25,Capterra,USA,0.0,0,-12.25,28,Apr,2021
Scheduling,7.32,31.0,317.75,Capterra,USA,1.0,0,-317.75,28,Apr,2021
Fitness,4.0,1.0,11.0,GetApp,UK,0.0,0,-11.0,29,Apr,2021
Fitness,0.0,1.0,10.0,Capterra,USA,0.0,0,-10.0,29,Apr,2021
Membership Management,1.0,2.0,20.5,Capterra,Singapore,0.0,0,-20.5,29,Apr,2021
Membership Management,18.0,1.0,10.25,Capterra,USA,0.0,0,-10.25,29,Apr,2021
Reservations,33.0,1.0,2.0,GetApp,UK,0.0,0,-2.0,29,Apr,2021
Reservations,9.0,2.0,24.5,Capterra,USA,0.0,0,-24.5,29,Apr,2021
Scheduling,42.0,1.0,2.0,Capterra,Australia,0.0,0,-2.0,29,Apr,2021
Scheduling,8.33,3.0,30.0,Capterra,USA,0.0,0,-30.0,29,Apr,2021
Swim School,2.0,1.0,13.25,Capterra,USA,0.0,0,-13.25,29,Apr,2021
Class Registration,10.0,1.0,10.75,Capterra,USA,0.0,0,-10.75,30,Apr,2021
Club Management,1.0,1.0,12.25,Software Advice,UK,0.0,0,-12.25,30,Apr,2021
Coaching,14.67,3.0,6.0,Capterra,USA,0.0,0,-6.0,30,Apr,2021
Dance Studio,8.0,1.0,11.5,Capterra,UK,0.0,0,-11.5,30,Apr,2021
Fitness,8.0,1.0,11.25,Capterra,Canada,0.0,0,-11.25,30,Apr,2021
